bill_id,title,ministry,Member,introduction_date,Debate/Date Passed in LS,Debate/Date Passed in RS,status,Act No,Assent Date,Gazeette Notification,Referred to Committee Date,year,is_amendment,is_appropriation,is_finance
127,"The Transfarmer and Swithgear Limited (Acquistion and Transfer of Undertakings) Bill, 1983                                                                                                              ",Unknown,,1983-02-12,12 Jun 1983,12 Jul 1983,Assented,41  of 1983,25/12/1983 ,,,1983,0,0,0
87,"The Arms (Amendment) Bill, 1983                                                                                                                                                                         ",HOME AFFAIRS,,1983-02-08,8 Oct 1983,17 Aug 1983,Assented,25  of 1983,09/02/1983 ,,,1983,1,0,0
119,"The Merchant Shipping (Amendment) Bill, 1983                                                                                                                                                            ",Unknown,,1983-01-12,5 Aug 1984,5 Oct 1984,Assented,41  of 1984,27/05/1984 ,,,1983,1,0,0
127,"The Andhra Scientific Company Limited (Acquisition and Transfer of Undertakings) Bill, 1982                                                                                                             ",DEFENCE,,1982-10-16,20 Oct 1982,3 Nov 1982,Assented,71  of 1982,13/11/1982 ,,,1982,0,0,0
132,"The Central Excise Laws (Amendment and Validation) Bill, 1982                                                                                                                                           ",Unknown,,1982-10-16,18 Oct 1982,20 Oct 1982,Assented,58  of 1982,25/10/1982 ,,,1982,1,0,0
124,"The Sugar Cess (Amendment) Bill, 1982                                                                                                                                                                   ",AGRICULTURE,,1982-10-14,16 Oct 1982,19 Oct 1982,Assented,57  of 1982,25/10/1982 ,,,1982,1,0,0
125,"The Sugar Development Fund (Amendment) Bill, 1982                                                                                                                                                       ",AGRICULTURE,,1982-10-14,16 Oct 1982,19 Oct 1982,Assented,64  of 1982,06/11/1982 ,,,1982,1,0,0
126,"The Industrial Development Bank of India (Amendment) Bill, 1982.                                                                                                                                        ",Unknown,,1982-10-14,20 Oct 1982,4 Nov 1982,Assented,72  of 1982,13/11/1982 ,,,1982,1,0,0
118,"The Amritsar Oil Worker (Acquisition and Transfer of Undertakings) Bill, 1982.                                                                                                                          ",Unknown,,1982-10-04,5 Oct 1982,12 Oct 1982,Assented,50  of 1982,19/10/1982 ,,,1982,0,0,0
105,"The Indian Post Office (Amendment) Bill, 1982.                                                                                                                                                          ",Unknown,,1982-08-13,,,Unknown,,,,,1982,1,0,0
106,"The State Bank of Sikkim (Acquisition of Shares) and Miscellaneous Provisions Bill, 1982.                                                                                                               ",Unknown,,1982-08-13,6 Oct 1982,18 Oct 1982,Assented,62  of 1982,06/11/1982 ,,,1982,0,0,0
103,"The Merchant Shipping (Amendment) Bill, 1982                                                                                                                                                            ",Unknown,,1982-08-09,10 May 1983,,Assented,12  of 1983,18/05/1983 ,,,1982,1,0,0
104,"The Motor Vehicles (Amendment) Bill, 1982.                                                                                                                                                              ",Unknown,,1982-08-09,10 Aug 1982,11 Aug 1982,Assented,47  of 1982,31/08/1982 ,,,1982,1,0,0
99,"The Assam Appropriation (No. 2)   Bill, 1982                                                                                                                                                            ",Unknown,,1982-08-05,5 Aug 1982,9 Aug 1982,Assented,37  of 1982,18/08/1982 ,,,1982,0,1,0
100,"The East Punjab Urban Rent Restriction (Chandigarh Amendment) Bill, 1982                                                                                                                                ",HOME AFFAIRS,,1982-08-03,6 Aug 1982,10 Aug 1982,Assented,42  of 1982,21/08/1982 ,,,1982,1,0,0
97,"The Appropriation (No. 3) Bill, 1982                                                                                                                                                                    ",Unknown,,1982-08-02,2 Aug 1982,5 Aug 1982,Assented,33  of 1982,10/08/1982 ,,,1982,0,1,0
91,"The Delhi Motor Vehicles Taxation (Amendment) Bill, 1982                                                                                                                                                ",Unknown,,1982-07-26,9 Aug 1983,18 Aug 1983,Assented,17  of 1983,26/08/1983 ,,,1982,1,0,0
85,"The International Monetary Fund and Bank (Amendment) Bill, 1982                                                                                                                                         ",Unknown,,1982-07-20,12 Oct 1982,19 Oct 1982,Assented,67  of 1982,09/11/1982 ,,,1982,1,0,0
