url,title,ministry,status,house,introduction_date,passed_ls,passed_rs,assent_date,type,short_title,bill_id,total_actions
https://prsindia.org/billtrack/the-constitution-scheduled-castes-and-scheduled-tribes-orders-amendment-bill-2016,"The Constitution (Scheduled Castes and Scheduled Tribes) Orders (Amendment) Bill, 2016",Tribal Affairs,Introduced,Lok Sabha,,,,,Government,The Constitution (Scheduled Castes and Scheduled Tribes) Orders (Amendment) Bill,1590,5
https://prsindia.org/billtrack/the-homoeopathy-central-council-amendment-bill-2020,"The Homoeopathy Central Council (Amendment) Bill, 2020",Health,Passed,Lok Sabha,,,,,Government,The Homoeopathy Central Council (Amendment) Bill,1591,5
https://prsindia.org/billtrack/the-press-and-registration-of-periodicals-bill-2023,"The Press and Registration of Periodicals Bill, 2023",Information and Broadcasting,Passed,Lok Sabha,,,,,Government,The Press and Registration of Periodicals Bill,1592,5
https://prsindia.org/billtrack/the-land-ports-authority-of-india-bill-2008,"The Land Ports Authority of India Bill, 2008",,Introduced,Lok Sabha,,,,,Government,The Land Ports Authority of India Bill,1593,5
https://prsindia.org/billtrack/the-unlawful-activities-prevention-amendment-bill-2019,"The Unlawful Activities (Prevention) Amendment Bill, 2019",Home Affairs,Passed,Lok Sabha,,,,,Government,The Unlawful Activities (Prevention) Amendment Bill,1594,5
https://prsindia.org/billtrack/the-new-delhi-international-arbitration-centre-bill-2019,"The New Delhi International Arbitration Centre Bill, 2019",Law and Justice,Passed,Lok Sabha,,,,,Government,The New Delhi International Arbitration Centre Bill,1595,5
https://prsindia.org/billtrack/the-occupational-safety-health-and-working-conditions-code-2020,"The Occupational Safety, Health And Working Conditions Code, 2020",Labour and Employment,Passed,Lok Sabha,,,,,Government,The Occupational Safety,1596,5
https://prsindia.org/billtrack/the-merchant-shipping-amendment-bill-2015,"The Merchant Shipping (Amendment) Bill, 2015",Shipping,Withdrawn,Lok Sabha,,,,,Government,The Merchant Shipping (Amendment) Bill,1597,5
https://prsindia.org/billtrack/the-tribunals-reforms-rationalisation-and-conditions-of-service-bill-2021,"The Tribunals Reforms (Rationalisation and Conditions of Service) Bill, 2021",Finance,Withdrawn,Lok Sabha,,,,,Government,The Tribunals Reforms (Rationalisation and Conditions of Service) Bill,1598,5
https://prsindia.org/billtrack/the-banning-of-unregulated-deposit-schemes-bill-2018,"The Banning of Unregulated Deposit Schemes Bill, 2018",Finance,Pending,Lok Sabha,,,,,Government,The Banning of Unregulated Deposit Schemes Bill,1599,5
https://prsindia.org/billtrack/the-immoral-traffic-prevention-amendment-bill-2006,"The Immoral Traffic (Prevention) Amendment Bill, 2006",,Introduced,Lok Sabha,,,,,Government,The Immoral Traffic (Prevention) Amendment Bill,1600,5
https://prsindia.org/billtrack/the-insolvency-and-bankruptcy-code-second-amendment-bill-2018,"The Insolvency and Bankruptcy Code (Second Amendment) Bill, 2018",Finance,Passed,Lok Sabha,,,,,Government,The Insolvency and Bankruptcy Code (Second Amendment) Bill,1601,5
https://prsindia.org/billtrack/the-indian-medicine-central-council-amendment-bill-2020,"The Indian Medicine Central Council (Amendment) Bill, 2020",Health,Passed,Lok Sabha,,,,,Government,The Indian Medicine Central Council (Amendment) Bill,1602,5
https://prsindia.org/billtrack/the-telecom-regulatory-authority-of-india-amendment-bill-2014,"The Telecom Regulatory Authority of India (Amendment) Bill, 2014",Communication and IT,Passed,Lok Sabha,,,,,Government,The Telecom Regulatory Authority of India (Amendment) Bill,1603,5
https://prsindia.org/billtrack/the-higher-education-and-research-bill-2011,"The Higher Education and Research Bill, 2011",Human Resource Development,Withdrawn,Rajya Sabha,,,,,Government,The Higher Education and Research Bill,1604,5
https://prsindia.org/billtrack/the-state-bank-of-india-subsidiary-banks-laws-amendment-bill-2009,"The State Bank of India (Subsidiary Banks Laws) Amendment Bill, 2009",,Introduced,Lok Sabha,,,,,Government,The State Bank of India (Subsidiary Banks Laws) Amendment Bill,1605,5
https://prsindia.org/billtrack/the-merchant-shipping-second-amendment-bill-2013,"The Merchant Shipping (Second Amendment) Bill, 2013",Shipping,Passed,Lok Sabha,,,,,Government,The Merchant Shipping (Second Amendment) Bill,1606,5
https://prsindia.org/billtrack/the-constitution-scheduled-tribes-order-amendment-bill-2021,"The Constitution (Scheduled Tribes) Order (Amendment) Bill, 2021",Tribal Affairs,Passed,Lok Sabha,,,,,Government,The Constitution (Scheduled Tribes) Order (Amendment) Bill,1607,5
https://prsindia.org/billtrack/the-lotteries-prohibition-bill-1999,"The Lotteries (Prohibition) Bill, 1999",,Withdrawn,Rajya Sabha,,,,,Government,The Lotteries (Prohibition) Bill,1608,5
https://prsindia.org/billtrack/the-central-sanskrit-universities-bill-2019,"The Central Sanskrit Universities Bill, 2019",Human Resource Development,Passed,Lok Sabha,,,,,Government,The Central Sanskrit Universities Bill,1609,5
https://prsindia.org/billtrack/the-companies-amendment-bill-2016,"The Companies (Amendment) Bill, 2016",Corporate Affairs,Passed,Lok Sabha,,,,,Government,The Companies (Amendment) Bill,1610,5
https://prsindia.org/billtrack/the-merchant-shipping-bill-2016,"The Merchant Shipping Bill, 2016",Shipping,Introduced,Lok Sabha,,,,,Government,The Merchant Shipping Bill,1611,5
https://prsindia.org/billtrack/the-coal-mines-special-provision-bill-2015,"The Coal Mines (Special Provision) Bill, 2015",Mines,Passed,Lok Sabha,,,,,Government,The Coal Mines (Special Provision) Bill,1612,5
https://prsindia.org/billtrack/the-all-india-institute-of-medical-sciences-and-the-post-graduate-institute-of-medical-education-and-research-amendment-bill-2007,"The All-India Institute of Medical Sciences and the Post-Graduate Institute of Medical Education and Research (Amendment) Bill, 2007",,Passed,Lok Sabha,,,,,Government,The All-India Institute of Medical Sciences and the Post-Graduate Institute of Medical Education and Research (Amendment) Bill,1613,5
https://prsindia.org/billtrack/the-apprentices-amendment-bill-2007,"The Apprentices (Amendment) Bill, 2007",,Passed,Lok Sabha,,,,,Government,The Apprentices (Amendment) Bill,1614,5
https://prsindia.org/billtrack/the-labour-laws-exemption-from-furnishing-returns-and-maintaining-registers-by-certain-establishments-amendment-bill-2011,"The Labour Laws (Exemption from Furnishing Returns and Maintaining Registers by Certain Establishments) Amendment Bill, 2011",Labour,Passed,Lok Sabha,,,,,Government,The Labour Laws (Exemption from Furnishing Returns and Maintaining Registers by Certain Establishments) Amendment Bill,1615,5
https://prsindia.org/billtrack/the-advocates-amendment-bill-2023,"The Advocates (Amendment) Bill, 2023",Law and Justice,Passed,Lok Sabha,,,,,Government,The Advocates (Amendment) Bill,1616,5
https://prsindia.org/billtrack/the-press-and-registration-of-books-and-publications-bill-2011,"The Press and Registration of Books and Publications Bill, 2011",Information and Broadcasting,Introduced,Lok Sabha,,,,,Government,The Press and Registration of Books and Publications Bill,1617,5
https://prsindia.org/billtrack/the-drugs-control-repeal-bill-2006,"The Drugs (Control) Repeal Bill, 2006",,Introduced,Lok Sabha,,,,,Government,The Drugs (Control) Repeal Bill,1618,5
https://prsindia.org/billtrack/the-atomic-energy-amendment-bill-2015,"The Atomic Energy (Amendment) Bill, 2015",Atomic Energy,Passed,Lok Sabha,,,,,Government,The Atomic Energy (Amendment) Bill,1619,5
https://prsindia.org/billtrack/the-jammu-and-kashmir-reservation-amendment-ordinance-2019,"The Jammu and Kashmir Reservation (Amendment) Ordinance, 2019",Law and Justice,Unknown,Unknown,,,,,Government,The Jammu and Kashmir Reservation (Amendment) Ordinance,1620,5
https://prsindia.org/billtrack/the-airports-economic-regulatory-authority-of-india-bill-2007,"The Airports Economic Regulatory Authority of India Bill, 2007",,Passed,Lok Sabha,,,,,Government,The Airports Economic Regulatory Authority of India Bill,1621,5
https://prsindia.org/billtrack/the-central-agricultural-university-amendment-bill-2016,"The Central Agricultural University (Amendment) Bill, 2016",Agriculture,Passed,Lok Sabha,,,,,Government,The Central Agricultural University (Amendment) Bill,1622,5
https://prsindia.org/billtrack/the-pesticide-management-bill-2008,"The Pesticide Management Bill, 2008",,Withdrawn,Rajya Sabha,,,,,Government,The Pesticide Management Bill,1623,5
https://prsindia.org/billtrack/the-railways-amendment-bill-2024,"The Railways (Amendment) Bill, 2024",Railways,Passed,Lok Sabha,,,,,Government,The Railways (Amendment) Bill,1624,5
https://prsindia.org/billtrack/the-mizoram-university-amendment-bill-2007,"The Mizoram University (Amendment) Bill, 2007",,Passed,Lok Sabha,,,,,Government,The Mizoram University (Amendment) Bill,1625,5
https://prsindia.org/billtrack/the-rani-lakshmi-bai-central-agricultural-university-bill-2012,"The Rani Lakshmi Bai Central Agricultural University Bill, 2012",Agriculture,Passed,Lok Sabha,,,,,Government,The Rani Lakshmi Bai Central Agricultural University Bill,1626,5
https://prsindia.org/billtrack/the-communal-violence-prevention-control-and-rehabilitation-of-victims-bill-2005,"The Communal Violence (Prevention, Control and Rehabilitation of Victims) Bill, 2005",Home Affairs,Withdrawn,Rajya Sabha,,,,,Government,The Communal Violence (Prevention,1627,5
https://prsindia.org/billtrack/the-international-financial-services-centres-authority-bill-2019,"The International Financial Services Centres Authority Bill, 2019",Finance,Withdrawn,Rajya Sabha,,,,,Government,The International Financial Services Centres Authority Bill,1628,5
https://prsindia.org/billtrack/the-national-tax-tribunal-amendment-bill-2007,"The National Tax Tribunal (Amendment) Bill, 2007",,Passed,Lok Sabha,,,,,Government,The National Tax Tribunal (Amendment) Bill,1629,5
https://prsindia.org/billtrack/the-rehabilitation-and-resettlement-bill-2007,"The Rehabilitation and Resettlement Bill, 2007",,Introduced,Lok Sabha,,,,,Government,The Rehabilitation and Resettlement Bill,1630,5
https://prsindia.org/billtrack/the-national-nursing-and-midwifery-commission-bill-2023,"The National Nursing and Midwifery Commission Bill, 2023",Health and Family Welfare,Passed,Lok Sabha,,,,,Government,The National Nursing and Midwifery Commission Bill,1631,5
https://prsindia.org/billtrack/the-requisitioning-and-acquisition-of-immovable-property-amendment-bill-2017,"The Requisitioning and Acquisition of Immovable Property (Amendment) Bill, 2017",Urban Development,Passed,Lok Sabha,,,,,Government,The Requisitioning and Acquisition of Immovable Property (Amendment) Bill,1632,5
https://prsindia.org/billtrack/the-admiralty-bill-2005,"The Admiralty Bill, 2005",,Introduced,Lok Sabha,,,,,Government,The Admiralty Bill,1633,5
https://prsindia.org/billtrack/the-dam-safety-bill-2019,"The Dam Safety Bill, 2019",Water Resources,Passed,Lok Sabha,,,,,Government,The Dam Safety Bill,1634,5
https://prsindia.org/billtrack/the-cable-television-networks-regulation-amendment-bill-2011,"The Cable Television Networks (Regulation) Amendment Bill, 2011",Information and Broadcasting,Passed,Lok Sabha,,,,,Government,The Cable Television Networks (Regulation) Amendment Bill,1635,5
https://prsindia.org/billtrack/the-jammu-and-kashmir-local-bodies-laws-amendment-bill-2024,"The Jammu and Kashmir Local Bodies Laws (Amendment) Bill, 2024",Home Affairs,Passed,Lok Sabha,,,,,Government,The Jammu and Kashmir Local Bodies Laws (Amendment) Bill,1636,5
https://prsindia.org/billtrack/the-arbitration-and-conciliation-amendment-bill-2015,"The Arbitration and Conciliation (Amendment) Bill, 2015",Law and Justice,Passed,Lok Sabha,,,,,Government,The Arbitration and Conciliation (Amendment) Bill,1637,5
https://prsindia.org/billtrack/the-national-food-security-bill-2011,"The National Food Security Bill, 2011",Consumer Affairs and Food Distribution,Withdrawn,Lok Sabha,,,,,Government,The National Food Security Bill,1638,5
https://prsindia.org/billtrack/the-jan-lok-pal-bill-2011,"The Jan Lok Pal Bill, 2011",,Unknown,Unknown,,,,,Government,The Jan Lok Pal Bill,1639,5
https://prsindia.org/billtrack/the-andhra-pradesh-reorganisation-amendment-bill-2014,"The Andhra Pradesh Reorganisation (Amendment) Bill, 2014",Home Affairs,Passed,Lok Sabha,,,,,Government,The Andhra Pradesh Reorganisation (Amendment) Bill,1640,5
https://prsindia.org/billtrack/the-inter-services-organisations-command-control-and-discipline-bill-2023,"The Inter-Services Organisations (Command, Control and Discipline) Bill, 2023",Defence,Passed,Lok Sabha,,,,,Government,The Inter-Services Organisations (Command,1641,5
https://prsindia.org/billtrack/the-national-forensic-sciences-university-bill-2020,"The National Forensic Sciences University Bill, 2020",Home Affairs,Passed,Lok Sabha,,,,,Government,The National Forensic Sciences University Bill,1642,5
https://prsindia.org/billtrack/the-sikh-gurdwaras-amendment-bill-2016,"The Sikh Gurdwaras (Amendment) Bill, 2016",Home Affairs,Passed,Lok Sabha,,,,,Government,The Sikh Gurdwaras (Amendment) Bill,1643,5
https://prsindia.org/billtrack/the-judicial-appointments-commission-bill-2013,"The Judicial Appointments Commission Bill, 2013",Law and Justice,Passed,Lok Sabha,,,,,Government,The Judicial Appointments Commission Bill,1644,5
https://prsindia.org/billtrack/the-commercial-courts-commercial-division-and-commercial-appellate-division-of-high-courts-bill-2015,"The Commercial Courts, Commercial Division and Commercial Appellate Division of High Courts Bill, 2015",Law and Justice,Withdrawn,Rajya Sabha,,,,,Government,The Commercial Courts,1645,5
https://prsindia.org/billtrack/draft-banning-of-unregulated-deposit-schemes-and-protection-of-depositors-interests-bill-2016,"Draft Banning of Unregulated Deposit Schemes and Protection of Depositors’ Interests Bill, 2016",Finance,Unknown,Unknown,,,,,Government,Draft Banning of Unregulated Deposit Schemes and Protection of Depositors’ Interests Bill,1646,5
https://prsindia.org/billtrack/the-central-universities-amendment-bill-2009,"The Central Universities (Amendment) Bill, 2009",Human Resource Development,Passed,Lok Sabha,,,,,Government,The Central Universities (Amendment) Bill,1647,5
https://prsindia.org/billtrack/the-tribhuvan-sahkari-university-bill-2025,"The ""Tribhuvan"" Sahkari University Bill, 2025",Home Affairs,Passed,Lok Sabha,,,,,Government,"The ""Tribhuvan"" Sahkari University Bill",1648,5
https://prsindia.org/billtrack/the-major-port-authorities-bill-2016,"The Major Port Authorities Bill, 2016","Road Transport, Highways and Shipping",Introduced,Lok Sabha,,,,,Government,The Major Port Authorities Bill,1649,5
https://prsindia.org/billtrack/the-salaries-and-allowances-of-officers-of-parliament-amendment-bill-2008,"The Salaries and Allowances of Officers of Parliament (Amendment) Bill, 2008",,Passed,Lok Sabha,,,,,Government,The Salaries and Allowances of Officers of Parliament (Amendment) Bill,1650,5
https://prsindia.org/billtrack/the-indian-institute-of-information-technology-design-and-manufacturing-kancheepuram-bill-2011,"The Indian Institute of Information Technology, Design and Manufacturing Kancheepuram Bill, 2011",Human Resource Development,Pending,Lok Sabha,,,,,Government,The Indian Institute of Information Technology,1651,5
https://prsindia.org/billtrack/the-dam-safety-bill-2010,"The Dam Safety Bill, 2010",Water Resources,Introduced,Lok Sabha,,,,,Government,The Dam Safety Bill,1652,5
https://prsindia.org/billtrack/the-constitution-110th-amendment-bill-2009,"The Constitution (110th Amendment) Bill, 2009",Panchayati Raj,Introduced,Lok Sabha,,,,,Government,The Constitution (110th Amendment) Bill,1653,5
https://prsindia.org/billtrack/the-insurance-laws-amendment-bill-2015,"The Insurance Laws (Amendment) Bill, 2015",Finance,Passed,Lok Sabha,,,,,Government,The Insurance Laws (Amendment) Bill,1654,5
https://prsindia.org/billtrack/the-motor-vehicles-amendment-ordinance-2015,"The Motor Vehicles (Amendment) Ordinance, 2015",Road Transport and Highways,Pending,Lok Sabha,,,,,Government,The Motor Vehicles (Amendment) Ordinance,1655,5
